kilo-Electron Volt [keV],Counts
17.382,22.08
17.392,20.171
17.402,15.261
17.412,11.352
17.422,28.442
17.432,26.533
17.442,25.623
17.452,13.714
17.462,14.804
17.472,18.894
17.482,19.985
17.492,16.085
17.502,25.186
17.512,7.2864
17.522,19.367
17.532,20.447
17.542,15.528
17.552,21.608
17.562,15.688
17.572,26.769
17.582,18.849
17.592,25.93
17.602,21.01
17.612,10.09
17.622,23.171
17.632,10.251
17.642,8.3317
17.652,25.412
17.662,21.492
17.672,19.573
17.682,15.653
17.692,34.764
17.702,31.874
17.712,12.985
17.722,15.095
17.732,18.206
17.742,18.317
17.752,19.427
17.762,15.538
17.772,18.648
17.782,19.759
17.792,18.869
17.802,14.98
17.812,18.09
17.822,19.201
17.832,10.312
17.842,12.422
17.852,23.533
17.862,10.643
17.872,20.754
17.882,35.864
17.892,21.975
17.902,13.085
17.912,16.196
17.922,22.307
17.932,18.417
17.942,20.528
17.952,24.638
17.962,36.749
17.972,29.859
17.982,7.9698
17.992,13.06
18.003,27.151
18.013,25.241
18.023,14.332
18.033,14.422
18.043,23.513
18.053,18.603
18.063,19.693
18.073,16.784
18.083,17.874
18.093,25.965
18.103,13.055
18.113,15.146
18.123,4.2362
18.133,27.302
18.143,14.367
18.153,21.432
18.163,19.497
18.173,30.563
18.183,19.628
18.193,37.693
18.203,22.759
18.213,25.824
18.223,8.8894
18.233,13.955
18.243,18.02
18.253,23.085
18.263,29.151
18.273,21.216
18.283,7.2814
18.293,16.347
18.303,13.412
18.313,23.477
18.323,15.543
18.333,16.608
18.343,26.673
18.353,19.739
18.363,5.804
18.373,23.869
18.383,13.935
18.393,19
18.403,17.065
18.413,15.131
18.423,23.196
18.433,18.261
18.443,16.327
18.453,13.392
18.463,17.457
18.473,19.523
18.483,23.588
18.493,21.653
18.503,14.719
18.513,13.784
18.523,17.849
18.533,13.915
18.543,23.98
18.553,11.045
18.563,13.111
18.573,17.176
18.583,19.241
18.593,21.307
18.603,9.3719
18.613,22.437
18.623,20.503
18.633,20.568
18.643,17.633
18.653,16.698
18.663,17.764
18.673,19.829
18.683,17.894
18.693,9.9598
18.703,21.025
18.713,11.09
18.723,14.156
18.733,23.221
18.743,26.286
18.753,13.352
18.763,10.417
18.773,18.482
18.783,12.548
18.793,15.613
18.803,24.678
18.813,17.744
18.823,10.809
18.833,14.874
18.843,19.94
18.853,10.005
18.863,13.07
18.873,14.136
18.883,15.201
18.893,19.266
18.903,12.332
18.913,18.397
18.923,22.462
18.933,12.528
18.943,15.593
18.953,22.658
18.963,30.724
18.973,24.789
18.983,19.854
18.993,12.92
19.003,16.985
19.013,13.035
19.023,16.086
19.033,15.138
19.043,9.1897
19.053,11.237
19.063,19.285
19.073,12.333
19.083,18.382
19.093,26.432
19.103,25.481
19.113,25.532
19.123,16.583
19.133,13.634
19.143,12.686
19.153,10.739
19.163,18.792
19.173,23.846
19.183,9.9006
19.193,7.9556
19.203,21
19.213,19.045
19.223,8.0904
19.233,17.136
19.243,14.183
19.253,20.23
19.263,15.277
19.273,16.326
19.283,13.374
19.293,19.424
19.303,14.473
19.313,6.5238
19.323,9.5629
19.333,11.602
19.343,20.642
19.353,14.683
19.363,10.724
19.373,16.765
19.383,15.807
19.393,12.85
19.403,20.893
19.413,18.937
19.423,16.981
19.433,10.026
19.443,14.071
19.453,13.117
19.463,17.163
19.473,5.2105
19.483,13.245
19.493,10.28
19.503,19.315
19.513,11.351
19.523,8.3878
19.533,9.4247
19.543,15.462
19.553,14.5
19.563,13.538
19.573,7.5775
19.583,21.617
19.593,9.6571
19.603,11.698
19.613,21.739
19.623,14.781
19.633,8.8235
19.643,10.867
19.653,16.91
19.663,14.955
19.673,0
19.683,11
19.693,7
19.703,18
19.713,10
19.723,12
19.733,3
19.743,9
19.753,15
19.763,12
19.773,17
19.783,10
19.793,17
19.803,13
19.813,16
19.823,12
19.833,12
19.843,8
19.853,14
19.863,12
19.873,12
19.883,15
19.893,14
19.903,6
19.913,15
19.923,14
19.933,13
19.943,9
19.953,13
19.963,20
19.973,13
19.983,12
19.993,8
20.003,10
