kilo-Electron Volt [keV],Counts
17.272,10.387
17.282,15.397
17.292,4.407
17.302,10.417
17.312,11.427
17.322,7.4372
17.332,8.4472
17.342,5.4573
17.352,4.4673
17.362,4.4774
17.372,3.4874
17.382,5.4975
17.392,5.5075
17.402,6.5176
17.412,4.5377
17.422,7.5578
17.432,11.578
17.442,8.598
17.452,6.6181
17.462,11.638
17.472,7.6583
17.482,10.678
17.492,5.6985
17.502,12.719
17.512,5.7387
17.522,6.7588
17.532,8.7789
17.542,5.799
17.552,9.8191
17.562,6.8392
17.572,5.8593
17.582,8.8794
17.592,4.8995
17.602,9.9196
17.612,10.94
17.622,9.9598
17.632,4.9799
17.642,11
17.652,3.0201
17.662,10.04
17.672,9.0603
17.682,6.0804
17.692,12.101
17.702,10.121
17.712,13.141
17.722,7.1608
17.732,4.1809
17.742,7.201
17.752,4.2211
17.762,15.241
17.772,6.2613
17.782,5.2814
17.792,6.3015
17.802,5.3216
17.812,6.3417
17.822,8.3618
17.832,5.3819
17.842,6.402
17.852,6.4221
17.862,5.4422
17.872,5.4623
17.882,0.48241
17.892,5.4925
17.902,6.5025
17.912,5.5126
17.922,5.5226
17.932,3.5327
17.942,8.5427
17.952,8.5528
17.962,5.5628
17.972,2.5729
17.982,5.5829
17.992,3.593
18.002,13.603
18.013,5.6131
18.023,7.6231
18.033,6.6332
18.043,2.6432
18.053,5.6533
18.063,3.6633
18.073,5.6734
18.083,11.683
18.093,13.693
18.103,11.704
18.113,5.7136
18.123,4.7236
18.133,6.7337
18.143,4.7437
18.153,5.7538
18.163,3.7638
18.173,2.7739
18.183,3.7839
18.193,6.794
18.203,8.804
18.213,5.8141
18.223,6.8241
18.233,5.8342
18.243,8.8442
18.253,8.8543
18.263,5.8643
18.273,6.8744
18.283,6.8844
18.293,11.894
18.303,5.9045
18.313,4.9146
18.323,2.9246
18.333,7.9347
18.343,7.9447
18.353,5.9548
18.363,9.9648
18.373,8.9749
18.383,14.985
18.393,5.995
18.403,5.005
18.413,7.0151
18.423,6.0251
18.433,6.0352
18.443,10.045
18.453,7.0553
18.463,1.0653
18.473,3.0754
18.483,12.085
18.493,4.0955
18.503,5.1055
18.513,1.1156
18.523,3.1256
18.533,9.1357
18.543,4.1457
18.553,4.1558
18.563,4.1658
18.573,8.1759
18.583,5.1859
18.593,4.196
18.603,9.206
18.613,9.2161
18.623,6.2261
18.633,3.2362
18.643,3.2462
18.653,6.2563
18.663,5.2663
18.673,9.2764
18.683,11.286
18.693,3.2965
18.703,5.3065
18.713,3.3166
18.723,6.3266
18.733,5.3367
18.743,3.3467
18.753,8.3568
18.763,5.3668
18.773,6.3769
18.783,7.3869
18.793,1.397
18.803,10.407
18.813,6.4171
18.823,4.4271
18.833,2.4372
18.843,2.4472
18.853,6.4573
18.863,6.4673
18.873,9.4774
18.883,6.4874
18.893,3.4975
18.903,6.5075
18.913,6.5176
18.923,9.5276
18.933,8.5377
18.943,7.5477
18.953,3.5578
18.963,7.5678
18.973,4.5779
18.983,5.5879
18.993,4.598
19.003,5.608
19.013,5.6162
19.023,3.6244
19.033,2.6327
19.043,2.641
19.053,5.6495
19.063,6.658
19.073,1.6667
19.083,3.6754
19.093,1.6842
19.103,5.6931
19.113,3.7021
19.123,2.7112
19.133,7.7204
19.143,2.7297
19.153,4.7391
19.163,2.7486
19.173,5.7582
19.183,2.768
19.193,5.7778
19.203,3.7877
19.213,2.7978
19.223,3.8079
19.233,3.8182
19.243,4.8286
19.253,3.8391
19.263,7.8497
19.273,7.8605
19.283,5.8713
19.293,6.8824
19.303,2.8935
19.313,3.9048
19.323,2.9162
19.333,1.9277
19.343,3.9394
19.353,4.9512
19.363,4.9632
19.373,1.9753
19.383,4.9876
19.393,0
19.403,6
19.413,7
19.423,3
19.433,4
19.443,10
19.453,4
19.463,5
19.473,4
19.483,5
19.493,4
19.503,6
19.513,1
19.523,4
19.533,7
19.543,5
19.553,6
19.563,3
19.573,7
19.583,1
19.593,6
19.603,4
19.613,1
19.623,10
19.633,5
19.643,3
19.653,2
19.663,4
19.673,3
19.683,8
19.693,2
19.703,1
19.713,3
19.723,3
19.733,3
19.743,6
19.753,5
19.763,8
19.773,5
19.783,7
19.793,5
19.803,3
19.813,7
19.823,4
19.833,1
19.843,4
19.853,2
19.863,3
19.873,3
19.883,4
19.893,3
19.903,3
19.913,8
19.923,9
19.933,9
19.943,4
19.953,5
19.963,5
19.973,4
19.983,5
19.993,3
20.003,1
