kilo-Electron Volt [keV],Counts
17.200,5.402
17.210,6.4121
17.220,7.4221
17.230,2.4322
17.240,7.4422
17.250,5.4523
17.260,6.4623
17.270,10.472
17.280,4.4824
17.290,3.4925
17.300,8.5025
17.310,6.5126
17.320,4.5226
17.330,8.5327
17.340,5.5427
17.350,3.5528
17.360,10.563
17.370,6.5729
17.380,5.5829
17.390,5.593
17.400,4.603
17.410,6.6131
17.420,2.6231
17.430,7.6332
17.440,4.6432
17.450,5.6533
17.460,2.6633
17.470,4.6734
17.480,2.6834
17.490,7.6935
17.500,9.7035
17.510,6.7136
17.520,2.7236
17.530,9.7337
17.540,5.7437
17.550,9.7538
17.560,7.7638
17.570,10.774
17.580,0.78392
17.590,7.7889
17.600,5.794
17.610,1.799
17.620,3.804
17.630,4.809
17.640,7.8141
17.650,3.8191
17.660,7.8241
17.670,5.8291
17.680,9.8342
17.690,4.8392
17.700,7.8442
17.710,4.8492
17.720,4.8543
17.730,4.8593
17.740,4.8643
17.750,5.8693
17.760,3.8744
17.770,6.8794
17.780,3.8844
17.790,5.8894
17.800,5.8945
17.810,8.8995
17.820,4.9045
17.830,4.9095
17.840,5.9146
17.850,6.9196
17.860,8.9246
17.870,6.9296
17.880,3.9347
17.890,6.9397
17.900,3.9447
17.910,8.9497
17.920,3.9548
17.930,6.9598
17.940,5.9648
17.950,4.9698
17.960,5.9749
17.970,9.9799
17.980,6.9849
17.990,4.9899
18.000,9.995
18.010,0
18.020,3
18.030,5
18.040,3
18.050,7
18.060,4
18.070,7
18.080,3
18.090,6
18.100,4
18.110,5
18.120,4
18.130,6
18.140,4
18.150,5
18.160,3
18.170,5
18.180,6
18.190,8
18.200,5
18.210,3
18.220,4
18.230,4
18.240,7
18.250,2
18.260,6
18.270,5
18.280,4
18.290,2
18.300,8
18.310,3
18.320,7
18.330,4
18.340,4
18.350,7
18.360,3
18.370,2
18.380,7
18.390,8
18.400,4
18.410,5
18.420,3
18.430,7
18.440,4
18.450,7
18.460,4
18.470,2
18.480,2
18.490,3
18.500,5
18.510,5
18.520,4
18.530,5
18.540,6
18.550,6
18.560,11
18.570,5
18.580,8
18.590,4
18.600,2
18.610,3
18.620,6
18.630,5
18.640,4
18.650,5
18.660,8
18.670,4
18.680,6
18.690,4
18.700,3
18.710,2
18.720,5
18.730,5
18.740,1
18.750,6
18.760,1
18.770,5
18.780,4
18.790,4
18.800,8
18.810,4
18.820,2
18.830,2
18.840,3
18.850,6
18.860,3
18.870,2
18.880,5
18.890,4
18.900,3
18.910,7
18.920,0
18.930,0
18.940,4
18.950,2
18.960,3
18.970,5
18.980,2
18.990,6
19.000,7
19.010,2
19.020,3
19.030,2
19.040,7
19.050,2
19.060,3
19.070,2
19.080,5
19.090,5
19.100,5
19.110,3
19.120,5
19.130,3
19.140,3
19.150,3
19.160,1
19.170,4
19.180,1
19.190,1
19.200,1
19.210,0
19.220,2
19.230,3
19.240,1
19.250,1
19.260,4
19.270,1
19.280,3
19.290,0
19.300,3
19.310,0
19.320,2
19.330,4
19.340,6
19.350,2
19.360,3
19.370,3
19.380,3
19.390,1
19.400,0
19.410,1
19.420,1
19.430,5
19.440,3
19.450,1
19.460,3
19.470,3
19.480,3
19.490,4
19.500,3
19.510,2
19.520,1
19.530,3
19.540,4
19.550,4
19.560,4
19.570,2
19.580,2
19.590,2
19.600,0
19.610,3
19.620,3
19.630,3
19.640,3
19.650,2
19.660,2
19.670,4
19.680,5
19.690,6
19.700,3
19.710,2
19.720,2
19.730,1
19.740,3
19.750,0
19.760,2
19.770,5
19.780,1
19.790,2
19.800,5
19.810,1
19.820,3
19.830,0
19.840,4
19.850,5
19.860,2
19.870,3
19.880,1
19.890,0
19.900,0
19.910,3
19.920,1
19.930,4
19.940,4
19.950,2
19.960,0
19.970,4
19.980,5
19.990,3
20.000,2
